offer	option1	option2	sub_name	trial
14	0	14	Sub_tyt1gjtw	50
12	12	20	Sub_tyt1gjtw	51
13	13	17	Sub_tyt1gjtw	52
9	9	15	Sub_tyt1gjtw	53
11	1	11	Sub_tyt1gjtw	54
7	7	15	Sub_tyt1gjtw	55
10	10	18	Sub_tyt1gjtw	56
18	18	8	Sub_tyt1gjtw	57
20	20	0	Sub_tyt1gjtw	58
7	19	7	Sub_tyt1gjtw	59
10	10	12	Sub_tyt1gjtw	60
10	10	20	Sub_tyt1gjtw	61
7	7	13	Sub_tyt1gjtw	62
8	8	6	Sub_tyt1gjtw	63
14	14	18	Sub_tyt1gjtw	64
15	5	15	Sub_tyt1gjtw	65
13	15	13	Sub_tyt1gjtw	66
18	0	18	Sub_tyt1gjtw	67
13	1	13	Sub_tyt1gjtw	68
5	3	5	Sub_tyt1gjtw	69
18	4	18	Sub_tyt1gjtw	70
7	1	7	Sub_tyt1gjtw	71
4	4	20	Sub_tyt1gjtw	72
10	10	14	Sub_tyt1gjtw	73
18	4	18	Sub_tyt1gjtw	74
11	9	11	Sub_tyt1gjtw	75
18	2	18	Sub_tyt1gjtw	76
6	2	6	Sub_tyt1gjtw	77
17	3	17	Sub_tyt1gjtw	78
16	18	16	Sub_tyt1gjtw	79
7	7	15	Sub_tyt1gjtw	80
8	2	8	Sub_tyt1gjtw	81
15	17	15	Sub_tyt1gjtw	82
14	6	14	Sub_tyt1gjtw	83
10	6	10	Sub_tyt1gjtw	84
16	4	16	Sub_tyt1gjtw	85
6	0	6	Sub_tyt1gjtw	86
7	3	7	Sub_tyt1gjtw	87
17	17	5	Sub_tyt1gjtw	88
16	0	16	Sub_tyt1gjtw	89
4	2	4	Sub_tyt1gjtw	90
9	9	3	Sub_tyt1gjtw	91
13	13	3	Sub_tyt1gjtw	92
15	15	19	Sub_tyt1gjtw	93
13	13	5	Sub_tyt1gjtw	94
16	16	4	Sub_tyt1gjtw	95
13	3	13	Sub_tyt1gjtw	96
13	13	17	Sub_u6smzpl4	1
10	0	10	Sub_u6smzpl4	2
4	4	20	Sub_u6smzpl4	3
9	9	1	Sub_u6smzpl4	4
2	2	20	Sub_u6smzpl4	5
12	2	12	Sub_u6smzpl4	6
12	0	12	Sub_u6smzpl4	7
12	12	18	Sub_u6smzpl4	8
17	17	1	Sub_u6smzpl4	9
17	17	19	Sub_u6smzpl4	10
15	3	15	Sub_u6smzpl4	11
7	5	7	Sub_u6smzpl4	12
10	10	20	Sub_u6smzpl4	13
10	14	10	Sub_u6smzpl4	14
8	8	20	Sub_u6smzpl4	15
8	8	10	Sub_u6smzpl4	16
11	3	11	Sub_u6smzpl4	17
10	10	18	Sub_u6smzpl4	18
8	8	4	Sub_u6smzpl4	19
12	12	16	Sub_u6smzpl4	20
2	2	16	Sub_u6smzpl4	21
13	13	17	Sub_u6smzpl4	22
8	8	14	Sub_u6smzpl4	23
14	2	14	Sub_u6smzpl4	24
16	0	16	Sub_u6smzpl4	25
6	6	0	Sub_u6smzpl4	26
8	10	8	Sub_u6smzpl4	27
11	3	11	Sub_u6smzpl4	28
16	2	16	Sub_u6smzpl4	29
10	0	10	Sub_u6smzpl4	30
13	13	5	Sub_u6smzpl4	31
17	19	17	Sub_u6smzpl4	32
4	4	2	Sub_u6smzpl4	33
14	14	20	Sub_u6smzpl4	34
3	1	3	Sub_u6smzpl4	35
9	9	19	Sub_u6smzpl4	36
10	10	18	Sub_u6smzpl4	37
11	11	15	Sub_u6smzpl4	38
4	4	16	Sub_u6smzpl4	39
8	2	8	Sub_u6smzpl4	40
12	6	12	Sub_u6smzpl4	41
1	13	1	Sub_u6smzpl4	42
8	8	2	Sub_u6smzpl4	43
15	5	15	Sub_u6smzpl4	44
11	9	11	Sub_u6smzpl4	45
11	3	11	Sub_u6smzpl4	46
11	15	11	Sub_u6smzpl4	47
14	2	14	Sub_u6smzpl4	48
7	7	3	Sub_u6smzpl4	49
3	3	17	Sub_u6smzpl4	50
9	9	13	Sub_u6smzpl4	51
8	4	8	Sub_u6smzpl4	52
7	7	17	Sub_u6smzpl4	53
7	7	11	Sub_u6smzpl4	54
8	0	8	Sub_u6smzpl4	55
3	3	19	Sub_u6smzpl4	56
5	1	5	Sub_u6smzpl4	57
12	12	16	Sub_u6smzpl4	58
0	20	0	Sub_u6smzpl4	59
9	9	15	Sub_u6smzpl4	60
7	7	17	Sub_u6smzpl4	61
10	10	16	Sub_u6smzpl4	62
1	1	7	Sub_u6smzpl4	63
16	0	16	Sub_u6smzpl4	64
10	10	12	Sub_u6smzpl4	65
11	11	13	Sub_u6smzpl4	66
13	13	19	Sub_u6smzpl4	67
6	6	16	Sub_u6smzpl4	68
12	12	18	Sub_u6smzpl4	69
16	2	16	Sub_u6smzpl4	70
9	5	9	Sub_u6smzpl4	71
10	16	10	Sub_u6smzpl4	72
12	12	14	Sub_u6smzpl4	73
8	14	8	Sub_u6smzpl4	74
3	3	1	Sub_u6smzpl4	75
14	14	18	Sub_u6smzpl4	76
14	4	14	Sub_u6smzpl4	77
6	2	6	Sub_u6smzpl4	78
6	6	16	Sub_u6smzpl4	79
9	3	9	Sub_u6smzpl4	80
10	2	10	Sub_u6smzpl4	81
2	2	0	Sub_u6smzpl4	82
16	16	20	Sub_u6smzpl4	83
5	5	17	Sub_u6smzpl4	84
14	14	16	Sub_u6smzpl4	85
8	8	18	Sub_u6smzpl4	86
6	6	16	Sub_u6smzpl4	87
12	0	12	Sub_u6smzpl4	88
9	9	13	Sub_u6smzpl4	89
10	10	6	Sub_u6smzpl4	90
12	2	12	Sub_u6smzpl4	91
12	12	20	Sub_u6smzpl4	92
9	9	17	Sub_u6smzpl4	93
2	20	2	Sub_u6smzpl4	94
13	7	13	Sub_u6smzpl4	95
4	2	4	Sub_u6smzpl4	96
18	18	20	Sub_ubdzmiti	1
0	0	20	Sub_ubdzmiti	2
10	16	10	Sub_ubdzmiti	3
16	16	18	Sub_ubdzmiti	4
11	11	17	Sub_ubdzmiti	5
6	0	6	Sub_ubdzmiti	6
7	7	1	Sub_ubdzmiti	7
11	15	11	Sub_ubdzmiti	8
6	6	0	Sub_ubdzmiti	9
13	13	5	Sub_ubdzmiti	10
0	20	0	Sub_ubdzmiti	11
15	15	5	Sub_ubdzmiti	12
14	0	14	Sub_ubdzmiti	13
9	1	9	Sub_ubdzmiti	14
4	4	18	Sub_ubdzmiti	15
3	3	19	Sub_ubdzmiti	16
9	3	9	Sub_ubdzmiti	17
2	18	2	Sub_ubdzmiti	18
9	9	17	Sub_ubdzmiti	19
5	3	5	Sub_ubdzmiti	20
8	8	0	Sub_ubdzmiti	21
10	10	0	Sub_ubdzmiti	22
8	8	18	Sub_ubdzmiti	23
10	10	18	Sub_ubdzmiti	24
15	15	17	Sub_ubdzmiti	25
11	13	11	Sub_ubdzmiti	26
4	4	0	Sub_ubdzmiti	27
12	20	12	Sub_ubdzmiti	28
8	16	8	Sub_ubdzmiti	29
18	18	20	Sub_ubdzmiti	30
6	6	16	Sub_ubdzmiti	31
9	9	15	Sub_ubdzmiti	32
14	4	14	Sub_ubdzmiti	33
9	11	9	Sub_ubdzmiti	34
9	11	9	Sub_ubdzmiti	35
11	3	11	Sub_ubdzmiti	36
8	4	8	Sub_ubdzmiti	37
5	1	5	Sub_ubdzmiti	38
4	0	4	Sub_ubdzmiti	39
12	12	18	Sub_ubdzmiti	40
14	2	14	Sub_ubdzmiti	41
10	2	10	Sub_ubdzmiti	42
4	4	20	Sub_ubdzmiti	43
16	16	2	Sub_ubdzmiti	44
14	16	14	Sub_ubdzmiti	45
14	14	18	Sub_ubdzmiti	46
13	13	1	Sub_ubdzmiti	47
5	5	19	Sub_ubdzmiti	48
11	11	17	Sub_ubdzmiti	49
13	19	13	Sub_ubdzmiti	50
13	13	17	Sub_ubdzmiti	51
2	2	20	Sub_ubdzmiti	52
6	18	6	Sub_ubdzmiti	53
11	11	19	Sub_ubdzmiti	54
13	5	13	Sub_ubdzmiti	55
15	15	19	Sub_ubdzmiti	56
7	17	7	Sub_ubdzmiti	57
15	1	15	Sub_ubdzmiti	58
16	4	16	Sub_ubdzmiti	59
11	3	11	Sub_ubdzmiti	60
5	17	5	Sub_ubdzmiti	61
18	2	18	Sub_ubdzmiti	62
10	6	10	Sub_ubdzmiti	63
14	0	14	Sub_ubdzmiti	64
12	2	12	Sub_ubdzmiti	65
10	18	10	Sub_ubdzmiti	66
14	14	16	Sub_ubdzmiti	67
2	0	2	Sub_ubdzmiti	68
9	9	15	Sub_ubdzmiti	69
5	3	5	Sub_ubdzmiti	70
7	17	7	Sub_ubdzmiti	71
7	1	7	Sub_ubdzmiti	72
16	0	16	Sub_ubdzmiti	73
13	1	13	Sub_ubdzmiti	74
15	1	15	Sub_ubdzmiti	75
7	7	11	Sub_ubdzmiti	76
12	2	12	Sub_ubdzmiti	77
8	8	18	Sub_ubdzmiti	78
11	15	11	Sub_ubdzmiti	79
7	7	5	Sub_ubdzmiti	80
10	2	10	Sub_ubdzmiti	81
8	8	20	Sub_ubdzmiti	82
3	1	3	Sub_ubdzmiti	83
13	3	13	Sub_ubdzmiti	84
12	12	16	Sub_ubdzmiti	85
9	9	19	Sub_ubdzmiti	86
15	5	15	Sub_ubdzmiti	87
7	3	7	Sub_ubdzmiti	88
7	3	7	Sub_ubdzmiti	89
8	4	8	Sub_ubdzmiti	90
15	3	15	Sub_ubdzmiti	91
8	2	8	Sub_ubdzmiti	92
15	15	19	Sub_ubdzmiti	93
16	4	16	Sub_ubdzmiti	94
8	14	8	Sub_ubdzmiti	95
11	11	13	Sub_ubdzmiti	96
5	5	15	Sub_ux70k7hl	1
4	8	4	Sub_ux70k7hl	2
10	10	12	Sub_ux70k7hl	3
12	16	12	Sub_ux70k7hl	4
10	10	20	Sub_ux70k7hl	5
9	9	17	Sub_ux70k7hl	6
15	15	19	Sub_ux70k7hl	7
4	4	6	Sub_ux70k7hl	8
6	6	16	Sub_ux70k7hl	9
1	17	1	Sub_ux70k7hl	10
10	10	12	Sub_ux70k7hl	11
1	1	19	Sub_ux70k7hl	12
13	19	13	Sub_ux70k7hl	13
0	0	14	Sub_ux70k7hl	14
0	0	10	Sub_ux70k7hl	15
0	2	0	Sub_ux70k7hl	16
3	15	3	Sub_ux70k7hl	17
9	9	17	Sub_ux70k7hl	18
8	16	8	Sub_ux70k7hl	19
12	12	16	Sub_ux70k7hl	20
11	11	15	Sub_ux70k7hl	21
8	16	8	Sub_ux70k7hl	22
4	18	4	Sub_ux70k7hl	23
16	16	18	Sub_ux70k7hl	24
8	8	20	Sub_ux70k7hl	25
9	9	19	Sub_ux70k7hl	26
0	2	0	Sub_ux70k7hl	27
2	2	6	Sub_ux70k7hl	28
8	8	20	Sub_ux70k7hl	29
16	16	18	Sub_ux70k7hl	30
0	0	4	Sub_ux70k7hl	31
5	5	19	Sub_ux70k7hl	32
16	18	16	Sub_ux70k7hl	33
8	8	14	Sub_ux70k7hl	34
7	9	7	Sub_ux70k7hl	35
2	2	14	Sub_ux70k7hl	36
14	0	14	Sub_ux70k7hl	37
6	8	6	Sub_ux70k7hl	38
11	11	19	Sub_ux70k7hl	39
5	5	7	Sub_ux70k7hl	40
12	0	12	Sub_ux70k7hl	41
5	5	19	Sub_ux70k7hl	42
18	0	18	Sub_ux70k7hl	43
12	18	12	Sub_ux70k7hl	44
5	5	9	Sub_ux70k7hl	45
2	2	16	Sub_ux70k7hl	46
3	5	3	Sub_ux70k7hl	47
7	9	7	Sub_ux70k7hl	48
8	0	8	Sub_ux70k7hl	49
11	19	11	Sub_ux70k7hl	50
5	7	5	Sub_ux70k7hl	51
2	2	12	Sub_ux70k7hl	52
5	13	5	Sub_ux70k7hl	53
4	4	14	Sub_ux70k7hl	54
10	10	20	Sub_ux70k7hl	55
12	12	18	Sub_ux70k7hl	56
0	0	20	Sub_ux70k7hl	57
2	12	2	Sub_ux70k7hl	58
9	9	15	Sub_ux70k7hl	59
6	12	6	Sub_ux70k7hl	60
3	3	13	Sub_ux70k7hl	61
1	1	5	Sub_ux70k7hl	62
2	10	2	Sub_ux70k7hl	63
4	8	4	Sub_ux70k7hl	64
4	4	12	Sub_ux70k7hl	65
15	15	17	Sub_ux70k7hl	66
4	4	14	Sub_ux70k7hl	67
5	5	17	Sub_ux70k7hl	68
1	1	13	Sub_ux70k7hl	69
14	14	20	Sub_ux70k7hl	70
4	4	8	Sub_ux70k7hl	71
5	5	11	Sub_ux70k7hl	72
7	7	15	Sub_ux70k7hl	73
18	18	20	Sub_ux70k7hl	74
2	14	2	Sub_ux70k7hl	75
12	12	14	Sub_ux70k7hl	76
16	0	16	Sub_ux70k7hl	77
4	4	10	Sub_ux70k7hl	78
17	17	19	Sub_ux70k7hl	79
2	4	2	Sub_ux70k7hl	80
6	0	6	Sub_ux70k7hl	81
3	3	15	Sub_ux70k7hl	82
18	0	18	Sub_ux70k7hl	83
14	14	20	Sub_ux70k7hl	84
14	14	18	Sub_ux70k7hl	85
16	2	16	Sub_ux70k7hl	86
4	4	6	Sub_ux70k7hl	87
13	13	3	Sub_ux70k7hl	88
1	1	13	Sub_ux70k7hl	89
12	12	14	Sub_ux70k7hl	90
6	6	10	Sub_ux70k7hl	91
10	10	14	Sub_ux70k7hl	92
7	7	11	Sub_ux70k7hl	93
1	3	1	Sub_ux70k7hl	94
3	19	3	Sub_ux70k7hl	95
4	4	16	Sub_ux70k7hl	96
10	10	18	Sub_v3rmyqno	1
9	1	9	Sub_v3rmyqno	2
4	0	4	Sub_v3rmyqno	3
6	6	14	Sub_v3rmyqno	4
6	14	6	Sub_v3rmyqno	5
7	7	15	Sub_v3rmyqno	6
10	10	14	Sub_v3rmyqno	7
7	7	17	Sub_v3rmyqno	8
7	7	3	Sub_v3rmyqno	9
16	2	16	Sub_v3rmyqno	10
10	10	14	Sub_v3rmyqno	11
12	12	16	Sub_v3rmyqno	12
13	1	13	Sub_v3rmyqno	13
8	0	8	Sub_v3rmyqno	14
5	5	19	Sub_v3rmyqno	15
7	5	7	Sub_v3rmyqno	16
2	2	20	Sub_v3rmyqno	17
6	14	6	Sub_v3rmyqno	18
6	16	6	Sub_v3rmyqno	19
7	7	15	Sub_v3rmyqno	20
6	4	6	Sub_v3rmyqno	21
8	6	8	Sub_v3rmyqno	22
11	11	15	Sub_v3rmyqno	23
9	17	9	Sub_v3rmyqno	24
9	9	11	Sub_v3rmyqno	25
3	3	19	Sub_v3rmyqno	26
12	12	0	Sub_v3rmyqno	27
4	4	20	Sub_v3rmyqno	28
15	3	15	Sub_v3rmyqno	29
9	9	13	Sub_v3rmyqno	30
15	15	17	Sub_v3rmyqno	31
11	11	1	Sub_v3rmyqno	32
9	7	9	Sub_v3rmyqno	33
13	3	13	Sub_v3rmyqno	34
13	13	19	Sub_v3rmyqno	35
11	11	15	Sub_v3rmyqno	36
4	4	0	Sub_v3rmyqno	37
8	20	8	Sub_v3rmyqno	38
9	1	9	Sub_v3rmyqno	39
12	12	14	Sub_v3rmyqno	40
16	16	18	Sub_v3rmyqno	41
8	8	10	Sub_v3rmyqno	42
18	18	20	Sub_v3rmyqno	43
2	2	18	Sub_v3rmyqno	44
2	2	18	Sub_v3rmyqno	45
12	6	12	Sub_v3rmyqno	46
11	3	11	Sub_v3rmyqno	47
10	12	10	Sub_v3rmyqno	48
1	1	15	Sub_v3rmyqno	49
4	4	16	Sub_v3rmyqno	50
11	11	17	Sub_v3rmyqno	51
10	4	10	Sub_v3rmyqno	52
7	7	13	Sub_v3rmyqno	53
17	17	19	Sub_v3rmyqno	54
6	4	6	Sub_v3rmyqno	55
2	2	14	Sub_v3rmyqno	56
18	18	20	Sub_v3rmyqno	57
14	0	14	Sub_v3rmyqno	58
7	7	19	Sub_v3rmyqno	59
15	15	19	Sub_v3rmyqno	60
5	13	5	Sub_v3rmyqno	61
5	5	9	Sub_v3rmyqno	62
7	7	15	Sub_v3rmyqno	63
14	14	18	Sub_v3rmyqno	64
7	7	19	Sub_v3rmyqno	65
9	9	17	Sub_v3rmyqno	66
13	13	15	Sub_v3rmyqno	67
2	2	0	Sub_v3rmyqno	68
3	3	1	Sub_v3rmyqno	69
12	0	12	Sub_v3rmyqno	70
9	11	9	Sub_v3rmyqno	71
8	8	14	Sub_v3rmyqno	72
4	2	4	Sub_v3rmyqno	73
16	16	20	Sub_v3rmyqno	74
4	16	4	Sub_v3rmyqno	75
6	6	18	Sub_v3rmyqno	76
4	4	18	Sub_v3rmyqno	77
0	16	0	Sub_v3rmyqno	78
5	3	5	Sub_v3rmyqno	79
5	1	5	Sub_v3rmyqno	80
6	6	20	Sub_v3rmyqno	81
11	7	11	Sub_v3rmyqno	82
10	8	10	Sub_v3rmyqno	83
14	14	20	Sub_v3rmyqno	84
6	0	6	Sub_v3rmyqno	85
5	5	17	Sub_v3rmyqno	86
14	14	18	Sub_v3rmyqno	87
9	15	9	Sub_v3rmyqno	88
5	5	3	Sub_v3rmyqno	89
11	11	17	Sub_v3rmyqno	90
14	14	16	Sub_v3rmyqno	91
9	9	13	Sub_v3rmyqno	92
10	4	10	Sub_v3rmyqno	93
6	2	6	Sub_v3rmyqno	94
11	11	13	Sub_v3rmyqno	95
10	10	16	Sub_v3rmyqno	96
4	4	0	Sub_vd9yyoz6	1
2	2	6	Sub_vd9yyoz6	2
4	4	8	Sub_vd9yyoz6	3
5	9	5	Sub_vd9yyoz6	4
11	11	1	Sub_vd9yyoz6	5
7	7	15	Sub_vd9yyoz6	6
16	16	20	Sub_vd9yyoz6	7
3	3	19	Sub_vd9yyoz6	8
7	7	15	Sub_vd9yyoz6	9
8	8	20	Sub_vd9yyoz6	10
2	2	4	Sub_vd9yyoz6	11
11	11	17	Sub_vd9yyoz6	12
15	15	17	Sub_vd9yyoz6	13
2	2	12	Sub_vd9yyoz6	14
1	1	11	Sub_vd9yyoz6	15
11	11	17	Sub_vd9yyoz6	16
1	1	3	Sub_vd9yyoz6	17
6	0	6	Sub_vd9yyoz6	18
2	2	14	Sub_vd9yyoz6	19
2	2	14	Sub_vd9yyoz6	20
9	19	9	Sub_vd9yyoz6	21
5	5	11	Sub_vd9yyoz6	22
2	2	6	Sub_vd9yyoz6	23
9	1	9	Sub_vd9yyoz6	24
13	1	13	Sub_vd9yyoz6	25
8	8	20	Sub_vd9yyoz6	26
4	0	4	Sub_vd9yyoz6	27
10	10	20	Sub_vd9yyoz6	28
6	6	4	Sub_vd9yyoz6	29
5	5	3	Sub_vd9yyoz6	30
5	15	5	Sub_vd9yyoz6	31
4	10	4	Sub_vd9yyoz6	32
5	1	5	Sub_vd9yyoz6	33
11	11	15	Sub_vd9yyoz6	34
1	1	19	Sub_vd9yyoz6	35
10	12	10	Sub_vd9yyoz6	36
5	5	13	Sub_vd9yyoz6	37
5	1	5	Sub_vd9yyoz6	38
3	1	3	Sub_vd9yyoz6	39
6	20	6	Sub_vd9yyoz6	40
5	5	15	Sub_vd9yyoz6	41
12	12	14	Sub_vd9yyoz6	42
11	13	11	Sub_vd9yyoz6	43
2	2	18	Sub_vd9yyoz6	44
8	8	20	Sub_vd9yyoz6	45
2	2	4	Sub_vd9yyoz6	46
7	7	11	Sub_vd9yyoz6	47
7	7	11	Sub_vd9yyoz6	48
12	14	12	Sub_vd9yyoz6	49
7	7	13	Sub_vd9yyoz6	50
13	13	17	Sub_vd9yyoz6	51
14	14	16	Sub_vd9yyoz6	52
12	12	18	Sub_vd9yyoz6	53
6	6	10	Sub_vd9yyoz6	54
17	17	19	Sub_vd9yyoz6	55
5	5	9	Sub_vd9yyoz6	56
5	5	15	Sub_vd9yyoz6	57
4	4	10	Sub_vd9yyoz6	58
6	10	6	Sub_vd9yyoz6	59
9	3	9	Sub_vd9yyoz6	60
12	12	18	Sub_vd9yyoz6	61
6	6	12	Sub_vd9yyoz6	62
8	16	8	Sub_vd9yyoz6	63
8	8	2	Sub_vd9yyoz6	64
1	17	1	Sub_vd9yyoz6	65
16	2	16	Sub_vd9yyoz6	66
4	4	6	Sub_vd9yyoz6	67
14	14	20	Sub_vd9yyoz6	68
14	0	14	Sub_vd9yyoz6	69
10	10	18	Sub_vd9yyoz6	70
14	14	16	Sub_vd9yyoz6	71
17	17	19	Sub_vd9yyoz6	72
13	13	17	Sub_vd9yyoz6	73
8	8	18	Sub_vd9yyoz6	74
15	15	19	Sub_vd9yyoz6	75
2	2	18	Sub_vd9yyoz6	76
4	8	4	Sub_vd9yyoz6	77
9	15	9	Sub_vd9yyoz6	78
4	4	20	Sub_vd9yyoz6	79
12	4	12	Sub_vd9yyoz6	80
14	18	14	Sub_vd9yyoz6	81
12	20	12	Sub_vd9yyoz6	82
8	8	0	Sub_vd9yyoz6	83
4	4	18	Sub_vd9yyoz6	84
0	12	0	Sub_vd9yyoz6	85
10	0	10	Sub_vd9yyoz6	86
7	7	9	Sub_vd9yyoz6	87
7	7	9	Sub_vd9yyoz6	88
8	8	16	Sub_vd9yyoz6	89
8	8	14	Sub_vd9yyoz6	90
12	2	12	Sub_vd9yyoz6	91
5	5	17	Sub_vd9yyoz6	92
6	16	6	Sub_vd9yyoz6	93
6	8	6	Sub_vd9yyoz6	94
8	8	12	Sub_vd9yyoz6	95
1	1	7	Sub_vd9yyoz6	96
5	5	11	Sub_vdjfwiey	1
9	19	9	Sub_vdjfwiey	2
4	0	4	Sub_vdjfwiey	3
10	10	2	Sub_vdjfwiey	4
9	9	3	Sub_vdjfwiey	5
6	4	6	Sub_vdjfwiey	6
11	3	11	Sub_vdjfwiey	7
4	4	18	Sub_vdjfwiey	8
13	3	13	Sub_vdjfwiey	9
3	3	17	Sub_vdjfwiey	10
19	19	1	Sub_vdjfwiey	11
4	4	0	Sub_vdjfwiey	12
9	13	9	Sub_vdjfwiey	13
10	2	10	Sub_vdjfwiey	14
11	11	13	Sub_vdjfwiey	15
8	0	8	Sub_vdjfwiey	16
12	12	16	Sub_vdjfwiey	17
16	18	16	Sub_vdjfwiey	18
12	2	12	Sub_vdjfwiey	19
6	16	6	Sub_vdjfwiey	20
8	2	8	Sub_vdjfwiey	21
14	14	0	Sub_vdjfwiey	22
15	15	19	Sub_vdjfwiey	23
10	4	10	Sub_vdjfwiey	24
12	2	12	Sub_vdjfwiey	25
2	2	18	Sub_vdjfwiey	26
16	16	20	Sub_vdjfwiey	27
18	18	20	Sub_vdjfwiey	28
10	10	12	Sub_vdjfwiey	29
5	5	19	Sub_vdjfwiey	30
2	2	0	Sub_vdjfwiey	31
4	2	4	Sub_vdjfwiey	32
9	7	9	Sub_vdjfwiey	33
6	6	18	Sub_vdjfwiey	34
1	1	15	Sub_vdjfwiey	35
11	19	11	Sub_vdjfwiey	36
3	3	17	Sub_vdjfwiey	37
6	6	14	Sub_vdjfwiey	38
8	8	14	Sub_vdjfwiey	39
4	2	4	Sub_vdjfwiey	40
8	8	14	Sub_vdjfwiey	41
8	8	16	Sub_vdjfwiey	42
5	5	19	Sub_vdjfwiey	43
10	10	20	Sub_vdjfwiey	44
17	17	19	Subzmiti	83
	13	3	13	Sub_ubdzmiti	84
	12	12	16	Sub_ubdzmiti	85
	9	9	19	Sub_ubdzmiti	86
	15	5	15	Sub_ubdzmiti	87
	7	3	7	Sub_ubdzmiti	88
	7	3	7	Sub_ubdzmiti	89
	8	4	8	Sub_ubdzmiti	90
	15	3	15	Sub_ubdzmiti	91
	8	2	8	Sub_ubdzmiti	92
	15	15	19	Sub_ubdzmiti	93
	16	4	16	Sub_ubdzmiti	94
	8	14	8	Sub_ubdzmiti	95
	11	11	13	Sub_ubdzmiti	96
	5	5	15	Sub_ux70k7hl	1
	4	8	4	Sub_ux70k7hl	2
	10	10	12	Sub_ux70k7hl	3
	12	16	12	Sub_ux70k7hl	4
	10	10	20	Sub_ux70k7hl	5
	9	9	17	Sub_ux70k7hl	6
	15	15	19	Sub_ux70k7hl	7
	4	4	6	Sub_ux70k7hl	8
	6	6	16	Sub_ux70k7hl	9
	1	17	1	Sub_ux70k7hl	10
	10	10	12	Sub_ux70k7hl	11
	1	1	19	Sub_ux70k7hl	12
	13	19	13	Sub_ux70k7hl	13
	0	0	14	Sub_ux70k7hl	14
	0	0	10	Sub_ux70k7hl	15
	0	2	0	Sub_ux70k7hl	16
	3	15	3	Sub_ux70k7hl	17
	9	9	17	Sub_ux70k7hl	18
	8	16	8	Sub_ux70k7hl	19
	12	12	16	Sub_ux70k7hl	20
	11	11	15	Sub_ux70k7hl	21
	8	16	8	Sub_ux70k7hl	22
	4	18	4	Sub_ux70k7hl	23
	16	16	18	Sub_ux70k7hl	24
	8	8	20	Sub_ux70k7hl	25
	9	9	19	Sub_ux70k7hl	26
	0	2	0	Sub_ux70k7hl	27
	2	2	6	Sub_ux70k7hl	28
	8	8	20	Sub_ux70k7hl	29
	16	16	18	Sub_ux70k7hl	30
	0	0	4	Sub_ux70k7hl	31
	5	5	19	Sub_ux70k7hl	32
	16	18	16	Sub_ux70k7hl	33
	8	8	14	Sub_ux70k7hl	34
	7	9	7	Sub_ux70k7hl	35
	2	2	14	Sub_ux70k7hl	36
	14	0	14	Sub_ux70k7hl	37
	6	8	6	Sub_ux70k7hl	38
	11	11	19	Sub_ux70k7hl	39
	5	5	7	Sub_ux70k7hl	40
	12	0	12	Sub_ux70k7hl	41
	5	5	19	Sub_ux70k7hl	42
	18	0	18	Sub_ux70k7hl	43
	12	18	12	Sub_ux70k7hl	44
	5	5	9	Sub_ux70k7hl	45
	2	2	16	Sub_ux70k7hl	46
	3	5	3	Sub_ux70k7hl	47
	7	9	7	Sub_ux70k7hl	48
	8	0	8	Sub_ux70k7hl	49
	11	19	11	Sub_ux70k7hl	50
	5	7	5	Sub_ux70k7hl	51
	2	2	12	Sub_ux70k7hl	52
	5	13	5	Sub_ux70k7hl	53
	4	4	14	Sub_ux70k7hl	54
	10	10	20	Sub_ux70k7hl	55
	12	12	18	Sub_ux70k7hl	56
	0	0	20	Sub_ux70k7hl	57
	2	12	2	Sub_ux70k7hl	58
	9	9	15	Sub_ux70k7hl	59
	6	12	6	Sub_ux70k7hl	60
	3	3	13	Sub_ux70k7hl	61
	1	1	5	Sub_ux70k7hl	62
	2	10	2	Sub_ux70k7hl	63
	4	8	4	Sub_ux70k7hl	64
	4	4	12	Sub_ux70k7hl	65
	15	15	17	Sub_ux70k7hl	66
	4	4	14	Sub_ux70k7hl	67
	5	5	17	Sub_ux70k7hl	68
	1	1	13	Sub_ux70k7hl	69
	14	14	20	Sub_ux70k7hl	70
	4	4	8	Sub_ux70k7hl	71
	5	5	11	Sub_ux70k7hl	72
	7	7	15	Sub_ux70k7hl	73
	18	18	20	Sub_ux70k7hl	74
	2	14	2	Sub_ux70k7hl	75
	12	12	14	Sub_ux70k7hl	76
	16	0	16	Sub_ux70k7hl	77
	4	4	10	Sub_ux70k7hl	78
	17	17	19	Sub_ux70k7hl	79
	2	4	2	Sub_ux70k7hl	80
	6	0	6	Sub_ux70k7hl	81
	3	3	15	Sub_ux70k7hl	82
	18	0	18	Sub_ux70k7hl	83
	14	14	20	Sub_ux70k7hl	84
	14	14	18	Sub_ux70k7hl	85
	16	2	16	Sub_ux70k7hl	86
	4	4	6	Sub_ux70k7hl	87
	13	13	3	Sub_ux70k7hl	88
	1	1	13	Sub_ux70k7hl	89
	12	12	14	Sub_ux70k7hl	90
	6	6	10	Sub_ux70k7hl	91
	10	10	14	Sub_ux70k7hl	92
	7	7	11	Sub_ux70k7hl	93
	1	3	1	Sub_ux70k7hl	94
	3	19	3	Sub_ux70k7hl	95
	4	4	16	Sub_ux70k7hl	96
	10	10	18	Sub_v3rmyqno	1
	9	1	9	Sub_v3rmyqno	2
	4	0	4	Sub_v3rmyqno	3
	6	6	14	Sub_v3rmyqno	4
	6	14	6	Sub_v3rmyqno	5
